21509	08.06.2021	М29	55	Продажа	26	54
21536	08.06.2021	М31	5	Продажа	32	43
21558	08.06.2021	М31	50	Продажа	5	112
21562	08.06.2021	М31	55	Продажа	17	45
21593	08.06.2021	М32	50	Поставка	10	82
21594	08.06.2021	М32	50	Продажа	11	117
21634	08.06.2021	М34	5	Продажа	202	53
21660	08.06.2021	М34	50	Продажа	38	106
21672	08.06.2021	М35	5	Продажа	421	55
21697	08.06.2021	М35	55	Поставка	300	41
21705	08.06.2021	М36	5	Продажа	508	52
21729	08.06.2021	М36	55	Поставка	300	35
21760	08.06.2021	М37	50	Поставка	20	75
21799	08.06.2021	М38	55	Продажа	45	55
21831	08.06.2021	М39	50	Продажа	20	125
21839	08.06.2021	М40	5	Продажа	30	49
21886	08.06.2021	М41	50	Продажа	86	100
21895	08.06.2021	М42	5	Поставка	400	46
21896	08.06.2021	М42	5	Продажа	373	46
21932	08.06.2021	М43	5	Поставка	50	45
21948	08.06.2021	М43	50	Поставка	10	82
21950	08.06.2021	М43	55	Продажа	44	60
21978	08.06.2021	М44	55	Поставка	50	36
22002	08.06.2021	М45	50	Продажа	22	126
22011	08.06.2021	М46	5	Поставка	50	42
22034	08.06.2021	М46	50	Поставка	10	94
22035	08.06.2021	М46	50	Продажа	12	84
22038	08.06.2021	М46	55	Продажа	43	53
22106	08.06.2021	М49	5	Продажа	365	56
22121	08.06.2021	М49	50	Поставка	100	96
22154	08.06.2021	М50	55	Продажа	44	55
22189	08.06.2021	М52	5	Поставка	30	44
22223	08.06.2021	М52	50	Продажа	6	88
22227	08.06.2021	М52	55	Поставка	20	44
22307	08.06.2021	М55	50	Поставка	40	95
22309	08.06.2021	М55	55	Продажа	168	44
22342	08.06.2021	М56	50	Поставка	100	70
22343	08.06.2021	М56	50	Продажа	98	77
22344	08.06.2021	М56	55	Поставка	300	39
22369	08.06.2021	М57	55	Продажа	21	59
22405	08.06.2021	М58	50	Продажа	24	94
22410	08.06.2021	М59	5	Продажа	413	39
22433	08.06.2021	М59	50	Поставка	100	68
22436	08.06.2021	М59	55	Поставка	400	41
22464	08.06.2021	М60	50	Поставка	100	101
22476	08.06.2021	М61	5	Продажа	224	41
22497	08.06.2021	М61	50	Поставка	40	72
22498	08.06.2021	М61	50	Продажа	50	77
22511	08.06.2021	М62	5	Продажа	31	48
22534	08.06.2021	М62	50	Продажа	6	86
22536	08.06.2021	М62	55	Поставка	30	36
22541	08.06.2021	М63	5	Поставка	30	35
22569	08.06.2021	М64	5	Поставка	30	35
22595	08.06.2021	М64	50	Продажа	4	112
22629	08.06.2021	М65	50	Продажа	86	80
22632	08.06.2021	М66	5	Продажа	117	52
22661	08.06.2021	М67	5	Поставка	30	31
22662	08.06.2021	М67	5	Продажа	23	44
22688	08.06.2021	М67	55	Поставка	20	36
22695	08.06.2021	М68	5	Продажа	118	52
22717	08.06.2021	М68	50	Поставка	20	91
22750	08.06.2021	М69	50	Продажа	21	105
22762	08.06.2021	М70	5	Продажа	123	52
22783	08.06.2021	М70	50	Поставка	20	89
22817	08.06.2021	М71	55	Продажа	41	45
22821	08.06.2021	М72	5	Поставка	200	46
22851	08.06.2021	М73	5	Поставка	200	41
22874	08.06.2021	М73	50	Поставка	50	92
22884	08.06.2021	М74	5	Продажа	93	38
22965	08.06.2021	М76	55	Продажа	204	58
22972	08.06.2021	М77	5	Продажа	43	52
22988	08.06.2021	М77	50	Продажа	13	99
22993	08.06.2021	М78	5	Продажа	369	48
23011	08.06.2021	М78	55	Поставка	400	44
23048	08.06.2021	М79	50	Продажа	6	99
23049	08.06.2021	М79	55	Продажа	21	64
23060	08.06.2021	М80	5	Поставка	30	39
23142	08.06.2021	М82	55	Поставка	200	51
23172	08.06.2021	М83	55	Продажа	26	42
23206	08.06.2021	М85	5	Продажа	478	54
23228	08.06.2021	М85	55	Поставка	400	47
23235	08.06.2021	М86	5	Продажа	110	40
23288	08.06.2021	М88	5	Продажа	32	56
23315	08.06.2021	М88	50	Поставка	10	88
23316	08.06.2021	М88	55	Поставка	20	51
23322	08.06.2021	М89	5	Поставка	50	33
23349	08.06.2021	М90	5	Продажа	32	35
23377	08.06.2021	М90	50	Продажа	6	88
23380	08.06.2021	М90	55	Продажа	23	59
23407	08.06.2021	М92	5	Продажа	50	46
23428	08.06.2021	М92	50	Продажа	13	116
23431	08.06.2021	М92	55	Поставка	50	42
23436	08.06.2021	М93	5	Поставка	500	32
23460	08.06.2021	М94	5	Продажа	439	52
23486	08.06.2021	М94	55	Продажа	298	46
23498	08.06.2021	М95	5	Поставка	500	33
23524	08.06.2021	М95	50	Поставка	100	99
23527	08.06.2021	М95	55	Продажа	336	47
23534	08.06.2021	М96	5	Продажа	215	45
23560	08.06.2021	М96	55	Поставка	200	47
23590	08.06.2021	М97	55	Поставка	200	42
23591	08.06.2021	М97	55	Продажа	175	42
23620	08.06.2021	М99	5	Продажа	28	55
23640	08.06.2021	М99	55	Поставка	20	36
23648	09.06.2021	М01	5	Продажа	46	50
23675	09.06.2021	М01	50	Поставка	10	98
23677	09.06.2021	М01	55	Поставка	50	45
23702	09.06.2021	М02	55	Поставка	50	44
23713	09.06.2021	М03	5	Поставка	50	41
23714	09.06.2021	М03	5	Продажа	62	55
23735	09.06.2021	М03	50	Поставка	10	102
23756	09.06.2021	М04	55	Поставка	50	43
23782	09.06.2021	М05	55	Поставка	100	42
23783	09.06.2021	М05	55	Продажа	81	48
23823	09.06.2021	М07	5	Продажа	104	46
23848	09.06.2021	М07	55	Поставка	100	38
23853	09.06.2021	М08	5	Поставка	500	39
23890	09.06.2021	М08	55	Поставка	400	41
23896	09.06.2021	М09	5	Продажа	28	54
23915	09.06.2021	М09	55	Поставка	20	38
23922	09.06.2021	М10	5	Поставка	50	33
23943	09.06.2021	М10	55	Продажа	37	56
23956	09.06.2021	М11	5	Поставка	300	34
23957	09.06.2021	М11	5	Продажа	517	40
24005	09.06.2021	М12	50	Поставка	100	72
24008	09.06.2021	М12	55	Поставка	300	46
24035	09.06.2021	М13	50	Поставка	10	71
24044	09.06.2021	М14	5	Поставка	30	35
24067	09.06.2021	М14	50	Поставка	10	84
24070	09.06.2021	М14	55	Продажа	24	61
24081	09.06.2021	М15	5	Продажа	32	38
24109	09.06.2021	М16	5	Поставка	300	35
24138	09.06.2021	М17	5	Продажа	217	51
24161	09.06.2021	М17	50	Продажа	43	126
24200	09.06.2021	М18	55	Поставка	200	39
24269	09.06.2021	М20	55	Продажа	364	62
24274	09.06.2021	М21	5	Поставка	50	32
24294	09.06.2021	М21	55	Поставка	40	36
24295	09.06.2021	М21	55	Продажа	39	58
24324	09.06.2021	М22	50	Поставка	10	71
24325	09.06.2021	М22	50	Продажа	13	98
24329	09.06.2021	М22	55	Продажа	45	66
24335	09.06.2021	М23	5	Продажа	23	43
24362	09.06.2021	М24	5	Продажа	189	55
24389	09.06.2021	М25	5	Продажа	45	40
24410	09.06.2021	М25	55	Поставка	40	37
24419	09.06.2021	М26	5	Продажа	62	35
24434	09.06.2021	М26	55	Поставка	50	49
24474	09.06.2021	М28	5	Поставка	400	43
24489	09.06.2021	М28	50	Поставка	100	80
24491	09.06.2021	М28	55	Поставка	400	40
24492	09.06.2021	М28	55	Продажа	319	59
24521	09.06.2021	М29	55	Продажа	21	66
24527	09.06.2021	М30	5	Поставка	20	33
24609	09.06.2021	М33	5	Продажа	118	49
24638	09.06.2021	М33	55	Поставка	100	42
24671	09.06.2021	М34	55	Поставка	100	49
24681	09.06.2021	М35	5	Поставка	400	37
24704	09.06.2021	М35	50	Поставка	50	82
24714	09.06.2021	М36	5	Поставка	400	38
24735	09.06.2021	М36	55	Поставка	400	48
24736	09.06.2021	М36	55	Продажа	343	50
24796	09.06.2021	М38	50	Поставка	10	77
24803	09.06.2021	М39	5	Продажа	89	50
24822	09.06.2021	М39	50	Поставка	30	97
24854	09.06.2021	М40	55	Поставка	20	39
24855	09.06.2021	М40	55	Продажа	23	50
24878	09.06.2021	М41	50	Поставка	100	97
24879	09.06.2021	М41	50	Продажа	97	103
24910	09.06.2021	М42	55	Продажа	315	41
24917	09.06.2021	М43	5	Продажа	54	36
24941	09.06.2021	М43	50	Поставка	10	86
24942	09.06.2021	М43	55	Продажа	51	47
24948	09.06.2021	М44	5	Продажа	49	36
24986	09.06.2021	М45	50	Поставка	20	78
24987	09.06.2021	М45	50	Продажа	26	88
25020	09.06.2021	М46	55	Поставка	40	42
25070	09.06.2021	М48	50	Поставка	40	102
25078	09.06.2021	М49	5	Поставка	400	34
25098	09.06.2021	М49	50	Поставка	100	80
25105	09.06.2021	М50	5	Поставка	50	42
25127	09.06.2021	М50	50	Поставка	10	71
25163	09.06.2021	М51	50	Поставка	100	81
25170	09.06.2021	М52	5	Продажа	28	53
25190	09.06.2021	М52	55	Поставка	20	44
25191	09.06.2021	М52	55	Продажа	22	43
25229	09.06.2021	М54	5	Поставка	100	37
25253	09.06.2021	М54	50	Продажа	26	100
25255	09.06.2021	М54	55	Поставка	100	44
25261	09.06.2021	М55	5	Продажа	182	45
25305	09.06.2021	М56	50	Поставка	100	72
25309	09.06.2021	М56	55	Поставка	300	52
25321	09.06.2021	М57	5	Поставка	30	41
25346	09.06.2021	М57	55	Продажа	26	41
25351	09.06.2021	М58	5	Поставка	100	46
25352	09.06.2021	М58	5	Продажа	109	38
25378	09.06.2021	М58	50	Продажа	25	108
25379	09.06.2021	М58	55	Продажа	80	55
25405	09.06.2021	М59	55	Продажа	329	52
25424	09.06.2021	М60	50	Поставка	50	79
25450	09.06.2021	М61	50	Продажа	51	83
25479	09.06.2021	М62	50	Продажа	6	123
25482	09.06.2021	М62	55	Продажа	19	58
25517	09.06.2021	М64	5	Поставка	30	44
25568	09.06.2021	М65	50	Продажа	105	109
25571	09.06.2021	М65	55	Продажа	416	47
25597	09.06.2021	М66	50	Продажа	22	78
25623	09.06.2021	М67	55	Продажа	19	61
25627	09.06.2021	М68	5	Продажа	119	55
25665	09.06.2021	М69	50	Продажа	23	87
25703	09.06.2021	М70	50	Поставка	20	69
25707	09.06.2021	М70	55	Продажа	70	62
25740	09.06.2021	М71	50	Продажа	11	103
25743	09.06.2021	М71	55	Поставка	50	47
25771	09.06.2021	М72	55	Поставка	200	51
25796	09.06.2021	М73	55	Продажа	144	50
25806	09.06.2021	М74	5	Продажа	96	36
25837	09.06.2021	М74	50	Продажа	18	98
25848	09.06.2021	М75	5	Поставка	100	34
25868	09.06.2021	М75	50	Поставка	20	72
25872	09.06.2021	М75	55	Продажа	92	40
25894	09.06.2021	М76	50	Поставка	40	82
25904	09.06.2021	М77	5	Поставка	50	41
25926	09.06.2021	М77	50	Поставка	10	89
25927	09.06.2021	М77	50	Продажа	12	77
25931	09.06.2021	М77	55	Продажа	42	58
25960	09.06.2021	М78	50	Продажа	99	127
25962	09.06.2021	М78	55	Поставка	400	52
25963	09.06.2021	М78	55	Продажа	395	40
25986	09.06.2021	М79	50	Продажа	5	109
26039	09.06.2021	М81	50	Продажа	13	114
26067	09.06.2021	М82	55	Продажа	142	41
26072	09.06.2021	М83	5	Продажа	27	44
26087	09.06.2021	М83	50	Поставка	10	77
26117	09.06.2021	М84	50	Продажа	36	116
26153	09.06.2021	М85	50	Поставка	100	75
26166	09.06.2021	М86	5	Продажа	111	48
26189	09.06.2021	М86	50	Поставка	20	69
26226	09.06.2021	М87	55	Поставка	50	41
26251	09.06.2021	М88	55	Продажа	21	63
26278	09.06.2021	М89	50	Продажа	11	105
26335	09.06.2021	М91	50	Продажа	20	107
26362	09.06.2021	М92	55	Продажа	48	52
26391	09.06.2021	М93	55	Продажа	277	55
26393	09.06.2021	М94	5	Поставка	500	39
26419	09.06.2021	М94	50	Продажа	93	119
26421	09.06.2021	М94	55	Продажа	288	63
26446	09.06.2021	М95	55	Продажа	284	46
26454	09.06.2021	М96	5	Продажа	261	49
26482	09.06.2021	М96	50	Поставка	50	96
26485	09.06.2021	М96	55	Продажа	163	58
26497	09.06.2021	М97	5	Продажа	217	53
26519	09.06.2021	М97	55	Поставка	200	43
26520	09.06.2021	М97	55	Продажа	180	42
26544	09.06.2021	М99	5	Продажа	25	38
26567	09.06.2021	М99	50	Продажа	4	105
26678	10.06.2021	М04	50	Продажа	9	93
26680	10.06.2021	М04	55	Поставка	50	44
26681	10.06.2021	М04	55	Продажа	36	47
26686	10.06.2021	М05	5	Поставка	100	36
26708	10.06.2021	М05	55	Поставка	100	52
26716	10.06.2021	М06	5	Поставка	500	43
26739	10.06.2021	М06	55	Поставка	300	38
26781	10.06.2021	М08	50	Поставка	100	97
26790	10.06.2021	М09	5	Продажа	31	39
26825	10.06.2021	М10	5	Продажа	47	54
26845	10.06.2021	М10	50	Поставка	10	98
26846	10.06.2021	М10	50	Продажа	10	99
26872	10.06.2021	М11	50	Продажа	103	117
26880	10.06.2021	М12	5	Продажа	456	42
26901	10.06.2021	М12	50	Поставка	100	102
26903	10.06.2021	М12	55	Продажа	347	45
26915	10.06.2021	М13	5	Продажа	59	57
26941	10.06.2021	М13	50	Поставка	10	94
26945	10.06.2021	М13	55	Поставка	40	49
26993	10.06.2021	М15	50	Продажа	5	117
26994	10.06.2021	М15	55	Продажа	18	56
27021	10.06.2021	М16	50	Поставка	40	98
27022	10.06.2021	М16	50	Продажа	53	98
27049	10.06.2021	М17	55	Продажа	204	41
27116	10.06.2021	М20	5	Поставка	500	36
27134	10.06.2021	М20	50	Продажа	75	99
27171	10.06.2021	М21	55	Поставка	50	40
27175	10.06.2021	М22	5	Поставка	50	43
27192	10.06.2021	М22	55	Поставка	50	38
27193	10.06.2021	М22	55	Продажа	37	51
27223	10.06.2021	М23	55	Поставка	20	47
27224	10.06.2021	М23	55	Продажа	24	51
27248	10.06.2021	М24	50	Продажа	48	82
27322	10.06.2021	М26	50	Поставка	10	94
27350	10.06.2021	М27	50	Продажа	18	83
27354	10.06.2021	М27	55	Поставка	50	44
27389	10.06.2021	М29	5	Поставка	20	36
27428	10.06.2021	М30	5	Поставка	30	36
27481	10.06.2021	М31	50	Поставка	10	88
27483	10.06.2021	М31	55	Поставка	20	47
27489	10.06.2021	М32	5	Продажа	59	38
27509	10.06.2021	М32	55	Поставка	50	46
27514	10.06.2021	М33	5	Продажа	127	47
27559	10.06.2021	М34	5	Продажа	219	39
27642	10.06.2021	М36	50	Поставка	100	84
27646	10.06.2021	М36	55	Продажа	412	60
27654	10.06.2021	М37	5	Поставка	100	43
27707	10.06.2021	М38	50	Продажа	13	115
27717	10.06.2021	М39	5	Продажа	93	41
27765	10.06.2021	М40	55	Продажа	19	66
27772	10.06.2021	М41	5	Поставка	400	40
27793	10.06.2021	М41	55	Поставка	300	51
27798	10.06.2021	М42	5	Поставка	500	38
27862	10.06.2021	М44	50	Поставка	10	101
27863	10.06.2021	М44	50	Продажа	12	88
27890	10.06.2021	М45	50	Поставка	20	72
27901	10.06.2021	М46	5	Продажа	46	41
27923	10.06.2021	М46	50	Поставка	10	97
28021	10.06.2021	М49	50	Поставка	50	84
28049	10.06.2021	М50	50	Поставка	10	99
28072	10.06.2021	М51	55	Поставка	300	37
28102	10.06.2021	М52	55	Поставка	20	38
28103	10.06.2021	М52	55	Продажа	24	60
28110	10.06.2021	М53	5	Продажа	243	49
28131	10.06.2021	М53	50	Поставка	50	88
28134	10.06.2021	М53	55	Поставка	200	44
28139	10.06.2021	М54	5	Продажа	91	35
28151	10.06.2021	М54	50	Продажа	24	77
28182	10.06.2021	М55	50	Поставка	50	85
28183	10.06.2021	М55	50	Продажа	38	118
28214	10.06.2021	М56	55	Продажа	277	59
28245	10.06.2021	М57	55	Поставка	20	44
28246	10.06.2021	М57	55	Продажа	23	65
28307	10.06.2021	М59	50	Продажа	70	123
28309	10.06.2021	М59	55	Поставка	300	36
28310	10.06.2021	М59	55	Продажа	284	59
28335	10.06.2021	М60	55	Продажа	416	44
28380	10.06.2021	М62	50	Поставка	10	77
28383	10.06.2021	М62	55	Поставка	20	51
28395	10.06.2021	М63	5	Продажа	30	48
28418	10.06.2021	М63	50	Поставка	10	71
28420	10.06.2021	М63	55	Поставка	20	50
28421	10.06.2021	М63	55	Продажа	22	50
28450	10.06.2021	М64	55	Поставка	20	47
28455	10.06.2021	М65	5	Поставка	400	40
28479	10.06.2021	М65	50	Продажа	93	85
28501	10.06.2021	М66	55	Поставка	100	52
28520	10.06.2021	М67	50	Поставка	10	69
28530	10.06.2021	М68	5	Продажа	127	35
28553	10.06.2021	М68	50	Поставка	20	81
28554	10.06.2021	М68	50	Продажа	22	101
28561	10.06.2021	М69	5	Поставка	100	35
28583	10.06.2021	М69	50	Поставка	20	99
28595	10.06.2021	М70	5	Продажа	112	43
28620	10.06.2021	М70	55	Продажа	78	65
28646	10.06.2021	М72	5	Поставка	200	35
28778	10.06.2021	М76	50	Поставка	40	78
28781	10.06.2021	М76	55	Поставка	200	43
28807	10.06.2021	М77	50	Продажа	13	99
28810	10.06.2021	М77	55	Продажа	50	57
28816	10.06.2021	М78	5	Поставка	500	34
28817	10.06.2021	М78	5	Продажа	469	38
28833	10.06.2021	М78	50	Продажа	105	85
28838	10.06.2021	М78	55	Поставка	400	36
28878	10.06.2021	М79	55	Продажа	24	60
28933	10.06.2021	М81	55	Продажа	42	65
28969	10.06.2021	М83	5	Поставка	30	33
28992	10.06.2021	М83	50	Поставка	10	102
28993	10.06.2021	М83	55	Поставка	20	52
28999	10.06.2021	М84	5	Продажа	224	49
29015	10.06.2021	М84	50	Поставка	40	88
29047	10.06.2021	М86	5	Поставка	100	33
29048	10.06.2021	М86	5	Продажа	97	55
29072	10.06.2021	М86	55	Продажа	74	54
29126	10.06.2021	М88	50	Продажа	6	94
29132	10.06.2021	М89	5	Поставка	50	44
29189	10.06.2021	М91	5	Поставка	100	33
29215	10.06.2021	М91	55	Продажа	72	55
29241	10.06.2021	М92	50	Поставка	10	82
29245	10.06.2021	М92	55	Поставка	50	37
29304	10.06.2021	М94	50	Поставка	100	86
29306	10.06.2021	М94	55	Поставка	300	49
29315	10.06.2021	М95	5	Поставка	500	42
29341	10.06.2021	М95	50	Поставка	100	77
29342	10.06.2021	М95	50	Продажа	71	120
29345	10.06.2021	М95	55	Продажа	374	51
29375	10.06.2021	М96	50	Поставка	50	86
29407	10.06.2021	М97	50	Продажа	46	113
29421	10.06.2021	М98	5	Продажа	426	54
29437	10.06.2021	М98	50	Поставка	100	75
29438	10.06.2021	М98	50	Продажа	95	98
29442	10.06.2021	М98	55	Продажа	333	41
29467	10.06.2021	М99	50	Поставка	10	95
29468	10.06.2021	М99	50	Продажа	5	110
29480	11.06.2021	М01	5	Продажа	48	39
29498	11.06.2021	М01	50	Поставка	10	87
29505	11.06.2021	М02	5	Поставка	50	44
29559	11.06.2021	М03	50	Поставка	10	97
29564	11.06.2021	М04	5	Продажа	45	43
29584	11.06.2021	М04	50	Продажа	10	102
29587	11.06.2021	М04	55	Поставка	50	40
29593	11.06.2021	М05	5	Продажа	92	53
29649	11.06.2021	М07	5	Продажа	114	36
29669	11.06.2021	М07	50	Продажа	20	77
29682	11.06.2021	М08	5	Поставка	500	32
29734	11.06.2021	М10	5	Поставка	50	45
29757	11.06.2021	М10	50	Поставка	10	93
29766	11.06.2021	М11	5	Продажа	486	36
29790	11.06.2021	М11	55	Поставка	300	48
29812	11.06.2021	М12	50	Продажа	75	88
29844	11.06.2021	М13	50	Поставка	10	71
29845	11.06.2021	М13	50	Продажа	13	128
29851	11.06.2021	М14	5	Продажа	27	36
29950	11.06.2021	М17	50	Продажа	39	90
29978	11.06.2021	М18	50	Поставка	40	73
29980	11.06.2021	М18	55	Продажа	184	61
29989	11.06.2021	М19	5	Поставка	50	39
30007	11.06.2021	М20	5	Поставка	500	30
30094	11.06.2021	М22	55	Поставка	50	43
30117	11.06.2021	М23	55	Продажа	22	45
30147	11.06.2021	М24	55	Продажа	151	46
30154	11.06.2021	М25	5	Поставка	50	44
30187	11.06.2021	М26	5	Поставка	50	38
30188	11.06.2021	М26	5	Продажа	65	36
30230	11.06.2021	М27	5	Поставка	100	32
30262	11.06.2021	М28	5	Поставка	400	40
30280	11.06.2021	М28	55	Продажа	326	54
30308	11.06.2021	М30	5	Поставка	30	33
30332	11.06.2021	М30	55	Поставка	20	36
30336	11.06.2021	М31	5	Поставка	30	35
30359	11.06.2021	М31	50	Поставка	10	93
30366	11.06.2021	М32	5	Поставка	50	40
30382	11.06.2021	М32	50	Продажа	11	101
30419	11.06.2021	М33	50	Продажа	22	111
30509	11.06.2021	М36	50	Продажа	91	88
30559	11.06.2021	М38	50	Продажа	10	105
30583	11.06.2021	М39	50	Продажа	19	96
30611	11.06.2021	М40	50	Поставка	10	71
30612	11.06.2021	М40	50	Продажа	6	89
30614	11.06.2021	М40	55	Поставка	20	53
30653	11.06.2021	М42	5	Продажа	426	35
30835	11.06.2021	М48	5	Продажа	215	55
30854	11.06.2021	М48	50	Продажа	48	83
30883	11.06.2021	М49	55	Поставка	300	44
30924	11.06.2021	М50	50	Продажа	12	128
30948	11.06.2021	М51	50	Поставка	100	82
30983	11.06.2021	М53	5	Поставка	200	36
31010	11.06.2021	М53	55	Поставка	200	43
31053	11.06.2021	М55	50	Поставка	50	82
31057	11.06.2021	М55	55	Продажа	172	40
31064	11.06.2021	М56	5	Продажа	486	41
31129	11.06.2021	М57	55	Поставка	20	40
31180	11.06.2021	М59	55	Поставка	300	36
31267	11.06.2021	М63	5	Поставка	30	45
31289	11.06.2021	М63	50	Поставка	10	93
31290	11.06.2021	М63	50	Продажа	5	88
31349	11.06.2021	М65	50	Продажа	95	112
31355	11.06.2021	М66	5	Поставка	100	32
31374	11.06.2021	М66	50	Продажа	19	128
31385	11.06.2021	М67	5	Поставка	30	41
31432	11.06.2021	М68	55	Поставка	100	48
31438	11.06.2021	М69	5	Продажа	101	51
31473	11.06.2021	М70	5	Продажа	126	47
31488	11.06.2021	М70	50	Поставка	20	97
31500	11.06.2021	М71	5	Продажа	55	52
31528	11.06.2021	М71	50	Поставка	10	72
31583	11.06.2021	М73	50	Поставка	50	78
31612	11.06.2021	М74	50	Продажа	25	90
31647	11.06.2021	М75	55	Продажа	101	42
31676	11.06.2021	М76	50	Поставка	40	70
31682	11.06.2021	М77	5	Продажа	57	56
31705	11.06.2021	М78	5	Поставка	400	43
31739	11.06.2021	М79	5	Продажа	29	37
31764	11.06.2021	М79	50	Поставка	10	71
31766	11.06.2021	М79	55	Поставка	20	47
31774	11.06.2021	М80	5	Продажа	32	45
31799	11.06.2021	М80	50	Поставка	10	83
31800	11.06.2021	М80	55	Поставка	20	52
31809	11.06.2021	М81	5	Продажа	54	38
31891	11.06.2021	М83	50	Поставка	10	102
31920	11.06.2021	М84	55	Поставка	200	41
31925	11.06.2021	М85	5	Продажа	456	52
31943	11.06.2021	М85	50	Продажа	84	98
31948	11.06.2021	М85	55	Поставка	400	45
31955	11.06.2021	М86	5	Поставка	100	33
31956	11.06.2021	М86	5	Продажа	96	37
31984	11.06.2021	М87	5	Поставка	50	39
32001	11.06.2021	М87	50	Поставка	10	70
32002	11.06.2021	М87	50	Продажа	9	121
32004	11.06.2021	М87	55	Поставка	40	49
32014	11.06.2021	М88	5	Продажа	31	46
32046	11.06.2021	М89	5	Поставка	50	35
32072	11.06.2021	М89	55	Продажа	50	57
32079	11.06.2021	М90	5	Продажа	28	37
32100	11.06.2021	М90	50	Поставка	10	97
32138	11.06.2021	М91	55	Продажа	101	43
32167	11.06.2021	М93	5	Продажа	382	42
32183	11.06.2021	М93	50	Поставка	50	88
32184	11.06.2021	М93	50	Продажа	82	87
32191	11.06.2021	М94	5	Поставка	400	43
32192	11.06.2021	М94	5	Продажа	521	38
32219	11.06.2021	М95	5	Поставка	400	44
32244	11.06.2021	М96	5	Продажа	232	38
32265	11.06.2021	М96	55	Поставка	200	47
32297	11.06.2021	М97	55	Поставка	100	45
32321	11.06.2021	М98	50	Поставка	100	75
32322	11.06.2021	М98	50	Продажа	76	91
32324	11.06.2021	М98	55	Продажа	388	58
32331	11.06.2021	М99	5	Продажа	26	46
32357	11.06.2021	М99	50	Поставка	10	82
32365	12.06.2021	М01	5	Поставка	50	35
32426	12.06.2021	М02	50	Продажа	10	114
32429	12.06.2021	М02	55	Продажа	49	58
32439	12.06.2021	М03	5	Поставка	50	32
32461	12.06.2021	М03	50	Поставка	10	88
32463	12.06.2021	М03	55	Поставка	50	51
32470	12.06.2021	М04	5	Поставка	50	40
32490	12.06.2021	М04	55	Продажа	39	53
32495	12.06.2021	М05	5	Поставка	100	44
32518	12.06.2021	М06	5	Поставка	500	41
32519	12.06.2021	М06	5	Продажа	473	55
32546	12.06.2021	М06	55	Продажа	360	48
32553	12.06.2021	М07	5	Поставка	100	33
32570	12.06.2021	М07	50	Продажа	23	107
32594	12.06.2021	М08	55	Продажа	402	40
32623	12.06.2021	М09	50	Продажа	6	88
32626	12.06.2021	М09	55	Продажа	23	55
32658	12.06.2021	М10	55	Продажа	46	48
32687	12.06.2021	М11	55	Продажа	405	51
32709	12.06.2021	М12	50	Поставка	100	86
32712	12.06.2021	М12	55	Поставка	300	50
32716	12.06.2021	М13	5	Поставка	50	42
32717	12.06.2021	М13	5	Продажа	64	42
32791	12.06.2021	М15	55	Поставка	30	45
32792	12.06.2021	М15	55	Продажа	24	60
32799	12.06.2021	М16	5	Продажа	232	49
32821	12.06.2021	М16	50	Поставка	50	78
32826	12.06.2021	М17	5	Поставка	200	40
32827	12.06.2021	М17	5	Продажа	200	44
32852	12.06.2021	М17	55	Поставка	200	35
32853	12.06.2021	М17	55	Продажа	144	44
32885	12.06.2021	М18	55	Поставка	200	45
32916	12.06.2021	М19	55	Продажа	46	44
32922	12.06.2021	М20	5	Поставка	500	41
32950	12.06.2021	М21	5	Поставка	50	35
32976	12.06.2021	М21	50	Продажа	11	94
32977	12.06.2021	М21	55	Продажа	43	41
32980	12.06.2021	М22	5	Поставка	50	34
32981	12.06.2021	М22	5	Продажа	45	35
33033	12.06.2021	М23	50	Поставка	10	77
33035	12.06.2021	М23	55	Поставка	20	45
33043	12.06.2021	М24	5	Продажа	180	49
33057	12.06.2021	М24	50	Поставка	50	96
33084	12.06.2021	М25	50	Продажа	13	94
33086	12.06.2021	М25	55	Поставка	40	50
33113	12.06.2021	М26	55	Поставка	50	43
33114	12.06.2021	М26	55	Продажа	52	50
33169	12.06.2021	М28	50	Поставка	100	71
33259	12.06.2021	М31	55	Поставка	20	46
33260	12.06.2021	М31	55	Продажа	19	55
33284	12.06.2021	М32	55	Продажа	42	48
33309	12.06.2021	М33	55	Продажа	93	64
33317	12.06.2021	М34	5	Продажа	191	35
33341	12.06.2021	М34	50	Продажа	35	88
33425	12.06.2021	М38	5	Поставка	50	46
33468	12.06.2021	М39	50	Продажа	25	117
33500	12.06.2021	М41	5	Поставка	400	34
33518	12.06.2021	М41	50	Продажа	88	127
33529	12.06.2021	М42	5	Продажа	391	40
33579	12.06.2021	М43	55	Продажа	43	56
33585	12.06.2021	М44	5	Поставка	50	41
33600	12.06.2021	М44	55	Продажа	36	61
33606	12.06.2021	М45	5	Поставка	100	42
33607	12.06.2021	М45	5	Продажа	98	52
33626	12.06.2021	М45	55	Продажа	82	40
33654	12.06.2021	М46	50	Поставка	10	99
33709	12.06.2021	М48	50	Продажа	51	113
33734	12.06.2021	М49	50	Продажа	89	94
33763	12.06.2021	М50	55	Поставка	50	44
33772	12.06.2021	М51	5	Продажа	421	40
33792	12.06.2021	М51	50	Продажа	83	88
33823	12.06.2021	М52	55	Поставка	20	47
33849	12.06.2021	М53	50	Продажа	46	85
33897	12.06.2021	М55	5	Поставка	200	40
33924	12.06.2021	М56	5	Поставка	400	42
33953	12.06.2021	М56	55	Поставка	400	49
33958	12.06.2021	М57	5	Продажа	26	50
